match_id,date,season,venue,match_won_by,player_of_match,batting_team,bowling_team,innings,ball,batter,non_striker,bowler,runs_batter,runs_extras,wicket_kind,player_out
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,UP Warriorz,Delhi Capitals,1,17.3,CA Henry,S Ecclestone,A Sutherland,4,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,UP Warriorz,Delhi Capitals,1,17.4,CA Henry,S Ecclestone,A Sutherland,0,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,UP Warriorz,Delhi Capitals,1,17.5,CA Henry,S Ecclestone,A Sutherland,1,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,UP Warriorz,Delhi Capitals,1,17.6,S Ecclestone,CA Henry,A Sutherland,4,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,UP Warriorz,Delhi Capitals,1,18.1,CA Henry,S Ecclestone,A Reddy,6,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,UP Warriorz,Delhi Capitals,1,18.2,CA Henry,S Ecclestone,A Reddy,6,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,UP Warriorz,Delhi Capitals,1,18.3,CA Henry,S Ecclestone,A Reddy,0,1,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,UP Warriorz,Delhi Capitals,1,18.4,CA Henry,S Ecclestone,A Reddy,6,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,UP Warriorz,Delhi Capitals,1,18.5,CA Henry,S Ecclestone,A Reddy,1,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,UP Warriorz,Delhi Capitals,1,18.6,S Ecclestone,CA Henry,A Reddy,1,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,UP Warriorz,Delhi Capitals,1,18.7,CA Henry,S Ecclestone,A Reddy,0,1,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,UP Warriorz,Delhi Capitals,1,18.8,CA Henry,S Ecclestone,A Reddy,0,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,UP Warriorz,Delhi Capitals,1,19.1,S Ecclestone,CA Henry,JL Jonassen,0,0,caught,S Ecclestone
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,UP Warriorz,Delhi Capitals,1,19.2,SZ Thakor,CA Henry,JL Jonassen,4,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,UP Warriorz,Delhi Capitals,1,19.3,SZ Thakor,CA Henry,JL Jonassen,0,1,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,UP Warriorz,Delhi Capitals,1,19.4,CA Henry,SZ Thakor,JL Jonassen,6,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,UP Warriorz,Delhi Capitals,1,19.5,CA Henry,SZ Thakor,JL Jonassen,0,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,UP Warriorz,Delhi Capitals,1,19.6,CA Henry,SZ Thakor,JL Jonassen,0,0,caught,CA Henry
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,0.1,Shafali Verma,MM Lanning,CA Henry,0,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,0.2,Shafali Verma,MM Lanning,CA Henry,0,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,0.3,Shafali Verma,MM Lanning,CA Henry,0,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,0.4,Shafali Verma,MM Lanning,CA Henry,0,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,0.5,Shafali Verma,MM Lanning,CA Henry,1,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,0.6,MM Lanning,Shafali Verma,CA Henry,0,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,1.1,Shafali Verma,MM Lanning,S Ecclestone,0,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,1.2,Shafali Verma,MM Lanning,S Ecclestone,0,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,1.3,Shafali Verma,MM Lanning,S Ecclestone,4,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,1.4,Shafali Verma,MM Lanning,S Ecclestone,0,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,1.5,Shafali Verma,MM Lanning,S Ecclestone,0,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,1.6,Shafali Verma,MM Lanning,S Ecclestone,0,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,2.1,MM Lanning,Shafali Verma,CA Henry,1,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,2.2,Shafali Verma,MM Lanning,CA Henry,4,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,2.3,Shafali Verma,MM Lanning,CA Henry,0,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,2.4,Shafali Verma,MM Lanning,CA Henry,0,1,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,2.5,Shafali Verma,MM Lanning,CA Henry,2,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,2.6,Shafali Verma,MM Lanning,CA Henry,0,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,2.7,Shafali Verma,MM Lanning,CA Henry,1,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,3.1,Shafali Verma,MM Lanning,S Ecclestone,0,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,3.2,Shafali Verma,MM Lanning,S Ecclestone,4,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,3.3,Shafali Verma,MM Lanning,S Ecclestone,4,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,3.4,Shafali Verma,MM Lanning,S Ecclestone,0,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,3.5,Shafali Verma,MM Lanning,S Ecclestone,0,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,3.6,Shafali Verma,MM Lanning,S Ecclestone,0,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,4.1,MM Lanning,Shafali Verma,K Goud,4,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,4.2,MM Lanning,Shafali Verma,K Goud,0,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,4.3,MM Lanning,Shafali Verma,K Goud,0,0,bowled,MM Lanning
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,4.4,JI Rodrigues,Shafali Verma,K Goud,0,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,4.5,JI Rodrigues,Shafali Verma,K Goud,0,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,4.6,JI Rodrigues,Shafali Verma,K Goud,1,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,5.1,JI Rodrigues,Shafali Verma,GM Harris,4,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,5.2,JI Rodrigues,Shafali Verma,GM Harris,0,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,5.3,JI Rodrigues,Shafali Verma,GM Harris,1,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,5.4,Shafali Verma,JI Rodrigues,GM Harris,1,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,5.5,JI Rodrigues,Shafali Verma,GM Harris,0,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,5.6,JI Rodrigues,Shafali Verma,GM Harris,4,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,6.1,Shafali Verma,JI Rodrigues,K Goud,0,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,6.2,Shafali Verma,JI Rodrigues,K Goud,1,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,6.3,JI Rodrigues,Shafali Verma,K Goud,0,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,6.4,JI Rodrigues,Shafali Verma,K Goud,0,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,6.5,JI Rodrigues,Shafali Verma,K Goud,0,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,6.6,JI Rodrigues,Shafali Verma,K Goud,1,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,7.1,JI Rodrigues,Shafali Verma,DB Sharma,1,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,7.2,Shafali Verma,JI Rodrigues,DB Sharma,0,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,7.3,Shafali Verma,JI Rodrigues,DB Sharma,0,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,7.4,Shafali Verma,JI Rodrigues,DB Sharma,1,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,7.5,JI Rodrigues,Shafali Verma,DB Sharma,1,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,7.6,Shafali Verma,JI Rodrigues,DB Sharma,1,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,8.1,Shafali Verma,JI Rodrigues,K Goud,0,0,caught,Shafali Verma
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,8.2,M Kapp,JI Rodrigues,K Goud,0,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,8.3,M Kapp,JI Rodrigues,K Goud,2,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,8.4,M Kapp,JI Rodrigues,K Goud,0,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,8.5,M Kapp,JI Rodrigues,K Goud,2,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,8.6,M Kapp,JI Rodrigues,K Goud,0,1,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,8.7,M Kapp,JI Rodrigues,K Goud,4,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,9.1,JI Rodrigues,M Kapp,DB Sharma,4,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,9.2,JI Rodrigues,M Kapp,DB Sharma,0,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,9.3,JI Rodrigues,M Kapp,DB Sharma,1,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,9.4,M Kapp,JI Rodrigues,DB Sharma,1,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,9.5,JI Rodrigues,M Kapp,DB Sharma,4,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,9.6,JI Rodrigues,M Kapp,DB Sharma,1,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,10.1,JI Rodrigues,M Kapp,CA Henry,6,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,10.2,JI Rodrigues,M Kapp,CA Henry,4,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,10.3,JI Rodrigues,M Kapp,CA Henry,2,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,10.4,JI Rodrigues,M Kapp,CA Henry,1,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,10.5,M Kapp,JI Rodrigues,CA Henry,0,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,10.6,M Kapp,JI Rodrigues,CA Henry,0,0,caught,M Kapp
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,11.1,JI Rodrigues,A Sutherland,S Ecclestone,0,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,11.2,JI Rodrigues,A Sutherland,S Ecclestone,4,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,11.3,JI Rodrigues,A Sutherland,S Ecclestone,2,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,11.4,JI Rodrigues,A Sutherland,S Ecclestone,4,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,11.5,JI Rodrigues,A Sutherland,S Ecclestone,1,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,11.6,A Sutherland,JI Rodrigues,S Ecclestone,1,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,12.1,A Sutherland,JI Rodrigues,TM McGrath,1,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,12.2,JI Rodrigues,A Sutherland,TM McGrath,0,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,12.3,JI Rodrigues,A Sutherland,TM McGrath,4,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,12.4,JI Rodrigues,A Sutherland,TM McGrath,1,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,12.5,A Sutherland,JI Rodrigues,TM McGrath,2,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,12.6,A Sutherland,JI Rodrigues,TM McGrath,1,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,13.1,A Sutherland,JI Rodrigues,GM Harris,0,0,caught,A Sutherland
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,13.2,JL Jonassen,JI Rodrigues,GM Harris,0,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,13.3,JL Jonassen,JI Rodrigues,GM Harris,1,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,13.4,JI Rodrigues,JL Jonassen,GM Harris,2,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,13.5,JI Rodrigues,JL Jonassen,GM Harris,2,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,13.6,JI Rodrigues,JL Jonassen,GM Harris,0,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,14.1,JL Jonassen,JI Rodrigues,K Goud,4,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,14.2,JL Jonassen,JI Rodrigues,K Goud,0,0,caught and bowled,JL Jonassen
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,14.3,SJ Bryce,JI Rodrigues,K Goud,0,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,14.4,SJ Bryce,JI Rodrigues,K Goud,4,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,14.5,SJ Bryce,JI Rodrigues,K Goud,1,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,14.6,JI Rodrigues,SJ Bryce,K Goud,0,0,caught,JI Rodrigues
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,15.1,SJ Bryce,NS Prasad,DB Sharma,0,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,15.2,SJ Bryce,NS Prasad,DB Sharma,0,0,stumped,SJ Bryce
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,15.3,S Pandey,NS Prasad,DB Sharma,0,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,15.4,S Pandey,NS Prasad,DB Sharma,0,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,15.5,S Pandey,NS Prasad,DB Sharma,1,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,15.6,NS Prasad,S Pandey,DB Sharma,0,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,16.1,S Pandey,NS Prasad,CA Henry,4,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,16.2,S Pandey,NS Prasad,CA Henry,1,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,16.3,NS Prasad,S Pandey,CA Henry,0,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,16.4,NS Prasad,S Pandey,CA Henry,6,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,16.5,NS Prasad,S Pandey,CA Henry,4,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,16.6,NS Prasad,S Pandey,CA Henry,4,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,17.1,S Pandey,NS Prasad,DB Sharma,1,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,17.2,NS Prasad,S Pandey,DB Sharma,1,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,17.3,S Pandey,NS Prasad,DB Sharma,1,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,17.4,NS Prasad,S Pandey,DB Sharma,1,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,17.5,S Pandey,NS Prasad,DB Sharma,4,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,17.6,S Pandey,NS Prasad,DB Sharma,1,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,18.1,S Pandey,NS Prasad,S Ecclestone,1,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,18.2,NS Prasad,S Pandey,S Ecclestone,1,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,18.3,S Pandey,NS Prasad,S Ecclestone,0,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,18.4,S Pandey,NS Prasad,S Ecclestone,1,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,18.5,NS Prasad,S Pandey,S Ecclestone,1,0,,
1469305,2025/02/22,2024/25,"M Chinnaswamy Stadium, Bengaluru",UP Warriorz,CA Henry,Delhi Capitals,UP Warriorz,2,18.6,S Pandey,NS Prasad,S Ecclestone,0,0,,
