season,date,home_team,away_team,fthg,ftag,ftr,hthg,htag,htr,hs,as,hst,ast,hc,ac,hf,af,hy,ay,hr,ar
2017/18,2018-01-21,Cagliari,Milan,1,2,A,1,2,A,12,16,3,6,5,8,23,17,5,4,1,1
2017/18,2018-01-21,Inter,Roma,1,1,D,0,1,A,17,7,7,1,6,5,13,13,2,0,0,0
2017/18,2018-01-21,Lazio,Chievo,5,1,H,2,1,H,18,9,11,3,2,2,5,3,1,0,0,0
2017/18,2018-01-21,Sampdoria,Fiorentina,3,1,H,1,0,H,14,12,10,5,7,4,5,16,1,2,0,0
2017/18,2018-01-21,Sassuolo,Torino,1,1,D,0,1,A,18,9,6,4,6,7,16,15,4,2,0,0
2017/18,2018-01-21,Udinese,Spal,1,1,D,1,0,H,6,14,1,4,5,7,23,12,2,3,0,0
2017/18,2018-01-21,Verona,Crotone,0,3,A,0,1,A,10,9,2,5,5,1,13,15,1,5,1,0
2017/18,2018-01-22,Juventus,Genoa,1,0,H,1,0,H,15,3,5,0,4,3,23,17,1,5,0,0
2017/18,2018-01-24,Lazio,Udinese,3,0,H,1,0,H,11,12,7,4,3,6,8,5,0,2,0,0
2017/18,2018-01-24,Sampdoria,Roma,1,1,D,1,0,H,13,20,3,4,6,7,10,12,1,3,0,0
2017/18,2018-01-27,Chievo,Juventus,0,2,A,0,0,D,1,16,1,7,2,4,9,11,2,2,2,0
2017/18,2018-01-27,Sassuolo,Atalanta,0,3,A,0,1,A,10,17,1,10,5,7,11,11,2,0,1,0
2017/18,2018-01-28,Crotone,Cagliari,1,1,D,1,1,D,13,6,6,3,9,4,18,15,2,2,0,1
2017/18,2018-01-28,Fiorentina,Verona,1,4,A,0,2,A,28,8,6,5,11,3,13,16,3,4,0,0
2017/18,2018-01-28,Genoa,Udinese,0,1,A,0,0,D,19,6,2,1,10,3,11,17,2,0,0,1
2017/18,2018-01-28,Milan,Lazio,2,1,H,2,1,H,11,13,5,4,4,3,8,14,2,6,0,0
2017/18,2018-01-28,Napoli,Bologna,3,1,H,2,1,H,9,10,4,5,7,3,7,13,1,2,0,0
2017/18,2018-01-28,Roma,Sampdoria,0,1,A,0,0,D,19,15,8,10,10,10,8,7,2,2,0,0
2017/18,2018-01-28,Spal,Inter,1,1,D,0,0,D,12,10,3,6,4,6,7,26,1,0,0,0
2017/18,2018-01-28,Torino,Benevento,3,0,H,3,0,H,14,6,5,1,6,3,14,10,2,1,0,1
2017/18,2018-03-02,Inter,Crotone,1,1,D,1,0,H,11,11,2,2,7,4,14,8,1,3,0,0
2017/18,2018-03-02,Sampdoria,Torino,1,1,D,1,1,D,9,14,3,5,6,4,15,19,3,4,0,1
2017/18,2018-04-02,Atalanta,Chievo,1,0,H,0,0,D,24,4,4,0,10,3,11,14,0,1,0,0
2017/18,2018-04-02,Benevento,Napoli,0,2,A,0,1,A,14,17,4,5,4,5,4,6,1,0,0,0
2017/18,2018-04-02,Bologna,Fiorentina,1,2,A,1,1,D,8,11,4,6,4,4,11,12,2,1,0,0
2017/18,2018-04-02,Cagliari,Spal,2,0,H,1,0,H,10,10,4,3,6,3,26,16,5,2,0,0
2017/18,2018-04-02,Juventus,Sassuolo,7,0,H,4,0,H,17,5,10,1,5,1,8,8,0,2,0,0
2017/18,2018-04-02,Udinese,Milan,1,1,D,0,1,A,13,15,3,4,5,5,18,13,2,2,0,1
2017/18,2018-04-02,Verona,Roma,0,1,A,0,1,A,9,17,1,8,4,6,17,7,3,1,0,1
2017/18,2018-05-02,Lazio,Genoa,1,2,A,0,0,D,22,6,5,4,8,1,7,9,0,1,0,0
2017/18,2018-09-02,Fiorentina,Juventus,0,2,A,0,0,D,12,4,2,3,2,5,12,17,4,3,0,0
2017/18,2018-10-02,Crotone,Atalanta,1,1,D,0,0,D,9,13,4,4,4,9,16,13,4,2,0,0
2017/18,2018-10-02,Napoli,Lazio,4,1,H,1,1,D,17,5,7,1,2,2,5,10,0,3,0,0
2017/18,2018-10-02,Spal,Milan,0,4,A,0,1,A,8,21,0,9,3,5,17,16,3,3,0,0
2017/18,2018-11-02,Chievo,Genoa,0,1,A,0,0,D,6,10,1,3,3,7,16,17,1,1,0,0
2017/18,2018-11-02,Inter,Bologna,2,1,H,1,1,D,15,8,5,4,7,2,18,17,1,3,0,2
2017/18,2018-11-02,Roma,Benevento,5,2,H,1,1,D,20,6,9,3,10,3,9,7,0,0,0,0
2017/18,2018-11-02,Sampdoria,Verona,2,0,H,0,0,D,22,6,10,1,8,4,10,15,1,1,0,0
2017/18,2018-11-02,Sassuolo,Cagliari,0,0,D,0,0,D,15,5,1,2,4,2,12,15,0,1,0,0
2017/18,2018-11-02,Torino,Udinese,2,0,H,1,0,H,14,12,7,0,7,3,12,16,2,1,0,0
2017/18,2018-02-17,Chievo,Cagliari,2,1,H,0,0,D,9,5,5,3,7,1,10,23,2,3,0,0
2017/18,2018-02-17,Genoa,Inter,2,0,H,1,0,H,9,14,2,5,10,8,11,9,0,1,0,0
2017/18,2018-02-17,Udinese,Roma,0,2,A,0,0,D,8,18,3,7,2,7,11,10,3,1,0,0
2017/18,2018-02-18,Atalanta,Fiorentina,1,1,D,1,1,D,7,17,3,2,2,5,10,18,2,6,0,1
2017/18,2018-02-18,Benevento,Crotone,3,2,H,1,1,D,16,19,8,3,7,4,14,10,5,2,0,0
2017/18,2018-02-18,Bologna,Sassuolo,2,1,H,1,1,D,10,19,6,6,2,9,12,19,1,4,0,1
2017/18,2018-02-18,Milan,Sampdoria,1,0,H,1,0,H,20,9,8,2,11,1,13,15,1,3,0,0
2017/18,2018-02-18,Napoli,Spal,1,0,H,1,0,H,19,4,5,1,10,1,10,11,1,4,0,0
2017/18,2018-02-18,Torino,Juventus,0,1,A,0,1,A,6,8,3,3,2,3,14,8,1,1,0,0
2017/18,2018-02-19,Lazio,Verona,2,0,H,0,0,D,33,5,10,0,11,2,7,10,0,1,0,0
2017/18,2018-02-24,Bologna,Genoa,2,0,H,0,0,D,7,16,4,3,2,8,9,12,2,0,0,0
2017/18,2018-02-24,Inter,Benevento,2,0,H,0,0,D,9,10,4,1,6,2,15,14,2,3,0,1
2017/18,2018-02-25,Crotone,Spal,2,3,A,0,1,A,17,10,7,6,5,4,19,13,1,4,0,0
2017/18,2018-02-25,Fiorentina,Chievo,1,0,H,1,0,H,14,5,5,2,9,10,16,17,1,1,0,0
2017/18,2018-02-25,Roma,Milan,0,2,A,0,0,D,18,10,3,5,9,3,11,6,0,0,0,0
2017/18,2018-02-25,Sampdoria,Udinese,2,1,H,1,0,H,14,16,3,4,5,4,11,16,2,2,0,0
2017/18,2018-02-25,Sassuolo,Lazio,0,3,A,0,2,A,15,6,4,4,4,0,11,10,3,3,1,1
2017/18,2018-02-25,Verona,Torino,2,1,H,1,0,H,7,12,4,2,7,7,12,19,3,1,0,0
2017/18,2018-02-26,Cagliari,Napoli,0,5,A,0,2,A,7,18,3,8,1,2,12,5,2,1,0,0
2017/18,2018-03-03,Lazio,Juventus,0,1,A,0,0,D,4,6,2,1,4,4,16,11,3,2,0,0
2017/18,2018-03-03,Napoli,Roma,2,4,A,1,2,A,26,11,13,5,10,2,7,8,1,2,0,0
2017/18,2018-03-03,Spal,Bologna,1,0,H,0,0,D,11,6,1,0,4,4,12,15,5,3,1,1
2017/18,2018-09-03,Roma,Torino,3,0,H,0,0,D,15,10,5,3,13,6,8,21,1,2,0,0
2017/18,2018-10-03,Verona,Chievo,1,0,H,0,0,D,7,10,2,2,3,4,11,16,4,6,0,0
2017/18,2018-11-03,Bologna,Atalanta,0,1,A,0,0,D,10,21,1,5,5,10,11,12,3,0,0,0
2017/18,2018-11-03,Cagliari,Lazio,2,2,D,1,1,D,5,12,4,4,1,4,13,10,2,4,0,0
2017/18,2018-11-03,Crotone,Sampdoria,4,1,H,3,0,H,14,11,8,2,3,10,16,20,1,2,0,0
2017/18,2018-11-03,Fiorentina,Benevento,1,0,H,1,0,H,14,11,5,3,8,9,11,8,2,3,0,0
2017/18,2018-11-03,Genoa,Milan,0,1,A,0,0,D,9,14,2,7,3,3,5,9,1,0,0,0
2017/18,2018-11-03,Inter,Napoli,0,0,D,0,0,D,3,11,1,2,2,3,9,10,1,3,0,0
2017/18,2018-11-03,Juventus,Udinese,2,0,H,1,0,H,11,5,4,1,5,3,7,9,1,2,0,0
2017/18,2018-11-03,Sassuolo,Spal,1,1,D,1,1,D,15,6,4,2,9,3,13,14,3,3,0,0
2017/18,2018-03-14,Juventus,Atalanta,2,0,H,1,0,H,15,8,3,0,3,8,8,23,3,5,0,1
2017/18,2018-03-17,Spal,Juventus,0,0,D,0,0,D,3,12,0,3,3,7,15,16,5,2,0,0
2017/18,2018-03-17,Udinese,Sassuolo,1,2,A,1,1,D,11,12,3,3,4,7,14,15,1,2,0,0
2017/18,2018-03-18,Benevento,Cagliari,1,2,A,0,0,D,15,12,4,3,5,9,11,7,2,2,0,0
2017/18,2018-03-18,Crotone,Roma,0,2,A,0,1,A,8,20,3,8,4,5,10,11,0,0,0,0
2017/18,2018-03-18,Lazio,Bologna,1,1,D,1,1,D,21,10,4,3,5,3,7,9,2,2,0,0
2017/18,2018-03-18,Milan,Chievo,3,2,H,1,2,A,18,6,6,2,10,1,13,18,3,5,0,0
2017/18,2018-03-18,Napoli,Genoa,1,0,H,0,0,D,16,12,4,3,8,3,7,11,1,2,0,0
2017/18,2018-03-18,Sampdoria,Inter,0,5,A,0,4,A,10,15,2,8,7,9,6,9,2,1,0,0
2017/18,2018-03-18,Torino,Fiorentina,1,2,A,0,0,D,10,13,3,5,2,3,14,16,3,3,0,0
2017/18,2018-03-18,Verona,Atalanta,0,5,A,0,2,A,6,24,0,11,4,4,11,13,3,2,0,0
2017/18,2018-03-31,Atalanta,Udinese,2,0,H,0,0,D,23,9,7,2,10,6,9,10,1,2,0,0
2017/18,2018-03-31,Bologna,Roma,1,1,D,1,0,H,6,17,1,5,3,11,14,7,3,1,0,0
2017/18,2018-03-31,Cagliari,Torino,0,4,A,0,0,D,9,13,2,6,5,7,10,16,0,1,0,0
2017/18,2018-03-31,Chievo,Sampdoria,2,1,H,0,1,A,7,15,4,7,2,6,15,11,3,2,0,0
2017/18,2018-03-31,Fiorentina,Crotone,2,0,H,1,0,H,15,6,6,2,6,3,21,10,4,5,0,1
2017/18,2018-03-31,Genoa,Spal,1,1,D,1,0,H,15,7,2,4,7,2,26,13,4,2,0,1
2017/18,2018-03-31,Inter,Verona,3,0,H,2,0,H,23,8,4,1,5,3,7,11,1,3,0,1
2017/18,2018-03-31,Juventus,Milan,3,1,H,1,1,D,7,10,4,5,2,3,9,17,1,3,0,0
2017/18,2018-03-31,Lazio,Benevento,6,2,H,1,1,D,27,6,14,3,8,2,14,11,0,4,0,1
2017/18,2018-03-31,Sassuolo,Napoli,1,1,D,1,0,H,10,12,4,4,4,5,16,10,5,2,0,0
2017/18,2018-03-04,Atalanta,Sampdoria,1,2,A,0,1,A,16,10,1,3,10,7,13,11,2,3,0,0
2017/18,2018-03-04,Genoa,Cagliari,2,1,H,0,0,D,8,9,2,4,4,3,22,17,2,4,0,0
2017/18,2018-03-04,Udinese,Fiorentina,0,2,A,0,1,A,13,15,4,4,5,6,11,15,2,4,0,0
2017/18,2018-04-04,Benevento,Verona,3,0,H,1,0,H,22,3,15,0,9,2,13,25,2,2,0,0
2017/18,2018-04-04,Chievo,Sassuolo,1,1,D,0,0,D,6,12,2,4,2,1,22,7,4,2,0,2
2017/18,2018-04-04,Milan,Inter,0,0,D,0,0,D,13,14,3,2,7,4,10,13,1,4,0,0
2017/18,2018-04-04,Torino,Crotone,4,1,H,3,0,H,9,12,5,2,3,3,14,13,1,1,0,0
2017/18,2018-07-04,Benevento,Juventus,2,4,A,1,2,A,16,15,6,5,9,2,10,10,0,1,0,0
2017/18,2018-07-04,Roma,Fiorentina,0,2,A,0,2,A,25,4,9,3,9,1,8,9,4,2,0,0
2017/18,2018-07-04,Sampdoria,Genoa,0,0,D,0,0,D,18,7,4,2,5,1,10,13,1,2,0,0
2017/18,2018-07-04,Spal,Atalanta,1,1,D,1,0,H,8,19,4,6,3,3,10,24,3,2,0,0
2017/18,2018-08-04,Crotone,Bologna,1,0,H,1,0,H,6,11,5,1,1,5,16,20,2,4,0,0
2017/18,2018-08-04,Milan,Sassuolo,1,1,D,0,0,D,22,8,8,3,12,3,15,10,3,2,0,0
2017/18,2018-08-04,Napoli,Chievo,2,1,H,0,0,D,31,4,12,2,14,0,7,12,2,3,0,0
2017/18,2018-08-04,Torino,Inter,1,0,H,1,0,H,10,15,3,8,1,16,5,16,2,3,0,0
2017/18,2018-08-04,Udinese,Lazio,1,2,A,1,2,A,10,14,3,4,5,5,9,7,0,2,0,0
2017/18,2018-08-04,Verona,Cagliari,1,0,H,1,0,H,11,10,4,3,2,9,18,13,4,1,0,0
2017/18,2018-04-14,Atalanta,Inter,0,0,D,0,0,D,16,10,4,2,8,4,14,5,4,2,0,0
2017/18,2018-04-14,Cagliari,Udinese,2,1,H,1,1,D,12,7,3,1,7,3,11,12,2,3,0,0
2017/18,2018-04-14,Chievo,Torino,0,0,D,0,0,D,6,12,0,3,4,4,15,11,2,0,1,0
2017/18,2018-04-14,Genoa,Crotone,1,0,H,1,0,H,17,10,5,1,5,4,21,15,2,3,0,0
2017/18,2018-04-15,Bologna,Verona,2,0,H,1,0,H,14,8,6,1,3,4,17,15,3,2,0,0
2017/18,2018-04-15,Fiorentina,Spal,0,0,D,0,0,D,24,4,6,1,8,4,14,8,2,2,0,0
2017/18,2018-04-15,Juventus,Sampdoria,3,0,H,1,0,H,16,8,5,3,6,8,8,6,2,0,0,0
2017/18,2018-04-15,Lazio,Roma,0,0,D,0,0,D,7,10,1,1,7,2,14,13,4,2,1,0
2017/18,2018-04-15,Milan,Napoli,0,0,D,0,0,D,13,15,2,4,11,8,10,6,2,2,0,0
2017/18,2018-04-15,Sassuolo,Benevento,2,2,D,1,1,D,15,10,3,2,7,1,12,23,3,2,0,0
2017/18,2018-04-17,Inter,Cagliari,4,0,H,1,0,H,20,0,9,0,10,2,7,10,1,1,0,0
2017/18,2018-04-18,Benevento,Atalanta,0,3,A,0,1,A,12,12,4,8,6,1,13,21,2,2,0,0
2017/18,2018-04-18,Crotone,Juventus,1,1,D,0,1,A,9,13,3,4,2,7,9,12,1,2,0,0
2017/18,2018-04-18,Fiorentina,Lazio,3,4,A,2,2,D,13,17,6,8,0,8,17,14,3,2,1,1
2017/18,2018-04-18,Napoli,Udinese,4,2,H,1,1,D,18,19,9,5,8,7,7,12,1,2,0,0
2017/18,2018-04-18,Roma,Genoa,2,1,H,1,0,H,15,5,6,1,7,3,10,10,0,1,0,0
2017/18,2018-04-18,Sampdoria,Bologna,1,0,H,0,0,D,16,11,2,2,6,6,11,12,1,3,0,0
2017/18,2018-04-18,Spal,Chievo,0,0,D,0,0,D,9,6,1,0,6,2,12,24,1,2,0,0
2017/18,2018-04-18,Torino,Milan,1,1,D,0,1,A,12,9,5,5,6,6,21,13,4,3,1,0
2017/18,2018-04-18,Verona,Sassuolo,0,1,A,0,1,A,9,15,2,5,6,5,19,14,3,4,0,0
2017/18,2018-04-21,Milan,Benevento,0,1,A,0,1,A,21,5,6,1,4,1,13,7,2,4,0,1
2017/18,2018-04-21,Sassuolo,Fiorentina,1,0,H,1,0,H,10,6,6,1,4,2,22,20,6,4,0,1
2017/18,2018-04-21,Spal,Roma,0,3,A,0,1,A,6,14,3,7,2,3,10,11,4,1,0,0
2017/18,2018-04-22,Atalanta,Torino,2,1,H,0,0,D,22,10,8,1,11,4,19,18,2,2,0,0
2017/18,2018-04-22,Cagliari,Bologna,0,0,D,0,0,D,13,5,2,2,7,1,15,13,3,5,0,0
2017/18,2018-04-22,Chievo,Inter,1,2,A,0,0,D,13,11,6,5,4,10,11,9,1,1,0,0
2017/18,2018-04-22,Juventus,Napoli,0,1,A,0,0,D,4,12,0,4,3,3,10,17,3,1,0,0
2017/18,2018-04-22,Lazio,Sampdoria,4,0,H,2,0,H,15,6,9,2,8,4,11,8,1,2,0,0
2017/18,2018-04-22,Udinese,Crotone,1,2,A,1,1,D,15,11,6,2,6,5,21,7,2,0,0,0
2017/18,2018-04-23,Genoa,Verona,3,1,H,1,0,H,18,13,8,3,8,2,13,10,2,3,0,0
2017/18,2018-04-28,Inter,Juventus,2,3,A,0,1,A,10,13,5,4,2,8,7,15,2,5,1,0
2017/18,2018-04-28,Roma,Chievo,4,1,H,2,0,H,15,12,7,6,3,7,12,10,2,2,1,0
2017/18,2018-04-29,Atalanta,Genoa,3,1,H,2,0,H,13,12,6,3,1,7,13,6,3,1,0,0
2017/18,2018-04-29,Benevento,Udinese,3,3,D,1,1,D,12,15,6,6,4,4,11,19,4,3,1,0
2017/18,2018-04-29,Bologna,Milan,1,2,A,0,2,A,12,9,7,4,7,1,14,12,1,1,0,0
2017/18,2018-04-29,Crotone,Sassuolo,4,1,H,3,1,H,11,14,7,6,4,6,15,8,3,1,0,0
2017/18,2018-04-29,Fiorentina,Napoli,3,0,H,1,0,H,28,4,10,1,2,3,17,10,3,5,0,1
2017/18,2018-04-29,Sampdoria,Cagliari,4,1,H,3,0,H,15,6,6,2,6,2,8,15,1,7,0,1
2017/18,2018-04-29,Torino,Lazio,0,1,A,0,0,D,8,16,2,6,3,6,13,14,2,3,0,0
2017/18,2018-04-29,Verona,Spal,1,3,A,1,1,D,11,17,5,6,1,8,16,14,2,3,0,0
2017/18,2018-05-05,Juventus,Bologna,3,1,H,0,1,A,15,6,6,3,5,2,12,13,2,3,0,0
2017/18,2018-05-05,Milan,Verona,4,1,H,2,0,H,17,8,10,2,5,4,9,10,1,0,0,0
2017/18,2018-06-05,Cagliari,Roma,0,1,A,0,1,A,12,9,3,1,9,3,20,9,4,1,0,0
2017/18,2018-06-05,Chievo,Crotone,2,1,H,1,0,H,11,13,3,3,8,4,15,14,5,1,0,0
2017/18,2018-06-05,Genoa,Fiorentina,2,3,A,0,1,A,7,19,3,10,3,7,8,16,2,6,2,0
2017/18,2018-06-05,Lazio,Atalanta,1,1,D,1,1,D,13,20,2,6,6,9,7,8,3,2,0,0
2017/18,2018-06-05,Napoli,Torino,2,2,D,1,0,H,19,5,5,2,4,2,10,20,1,4,0,0
2017/18,2018-06-05,Sassuolo,Sampdoria,1,0,H,0,0,D,18,2,7,0,9,6,7,21,1,1,0,0
2017/18,2018-06-05,Spal,Benevento,2,0,H,1,0,H,6,12,4,3,1,4,16,22,2,2,0,0
2017/18,2018-06-05,Udinese,Inter,0,4,A,0,3,A,9,26,2,12,5,9,13,7,1,0,1,0
2017/18,2018-12-05,Benevento,Genoa,1,0,H,0,0,D,14,13,3,5,6,3,17,7,1,1,0,0
2017/18,2018-12-05,Inter,Sassuolo,1,2,A,0,1,A,16,13,8,5,16,2,9,5,1,2,0,0
2017/18,2018-05-13,Atalanta,Milan,1,1,D,0,0,D,24,5,5,2,3,8,21,10,6,6,1,1
2017/18,2018-05-13,Bologna,Chievo,1,2,A,1,0,H,7,13,3,7,2,7,13,14,1,4,0,0
2017/18,2018-05-13,Crotone,Lazio,2,2,D,1,1,D,6,18,3,7,2,9,12,15,1,3,0,0
2017/18,2018-05-13,Fiorentina,Cagliari,0,1,A,0,1,A,14,14,0,2,11,5,15,17,3,4,1,0
2017/18,2018-05-13,Roma,Juventus,0,0,D,0,0,D,9,7,2,0,4,3,10,13,2,2,1,0
2017/18,2018-05-13,Sampdoria,Napoli,0,2,A,0,0,D,11,17,2,9,3,12,13,6,2,2,0,0
2017/18,2018-05-13,Torino,Spal,2,1,H,0,1,A,18,10,10,4,4,6,16,14,2,5,0,0
2017/18,2018-05-13,Verona,Udinese,0,1,A,0,1,A,11,13,1,5,3,5,15,17,2,2,0,0
2017/18,2018-05-19,Juventus,Verona,2,1,H,0,0,D,26,9,13,3,11,5,13,11,0,2,0,0
2017/18,2018-05-20,Cagliari,Atalanta,1,0,H,0,0,D,6,12,4,4,5,11,17,14,3,1,0,0
2017/18,2018-05-20,Chievo,Benevento,1,0,H,0,0,D,8,12,5,1,2,4,13,9,1,0,0,0
2017/18,2018-05-20,Genoa,Torino,1,2,A,0,1,A,12,4,2,2,7,3,10,11,1,3,0,0
2017/18,2018-05-20,Lazio,Inter,2,3,A,2,1,H,14,15,4,6,10,4,12,13,5,4,2,0
2017/18,2018-05-20,Milan,Fiorentina,5,1,H,2,1,H,18,9,11,3,6,1,10,5,2,1,0,1
2017/18,2018-05-20,Napoli,Crotone,2,1,H,2,0,H,19,9,9,4,6,9,3,9,0,0,0,0
2017/18,2018-05-20,Sassuolo,Roma,0,1,A,0,1,A,16,15,3,6,5,9,14,8,1,1,0,0
2017/18,2018-05-20,Spal,Sampdoria,3,1,H,1,0,H,16,9,6,3,5,3,10,11,1,4,0,0
2017/18,2018-05-20,Udinese,Bologna,1,0,H,1,0,H,20,8,5,5,10,2,9,11,0,2,0,0
2018/19,2018-08-18,Chievo,Juventus,2,3,A,1,1,D,7,23,2,11,0,8,7,9,2,0,0,0
2018/19,2018-08-18,Lazio,Napoli,1,2,A,1,1,D,9,11,5,6,4,7,8,5,0,0,0,0
2018/19,2018-08-19,Bologna,Spal,0,1,A,0,0,D,8,10,3,5,7,0,16,11,4,2,1,0
2018/19,2018-08-19,Empoli,Cagliari,2,0,H,1,0,H,9,12,4,5,6,6,19,19,3,3,0,0
2018/19,2018-08-19,Parma,Udinese,2,2,D,1,0,H,9,16,6,6,4,5,10,13,2,2,0,0
2018/19,2018-08-19,Sassuolo,Inter,1,0,H,1,0,H,7,11,5,4,4,4,23,11,3,2,0,0
2018/19,2018-08-19,Torino,Roma,0,1,A,0,0,D,8,16,5,13,6,5,10,14,1,3,0,0
2018/19,2018-08-20,Atalanta,Frosinone,4,0,H,1,0,H,16,6,10,1,4,4,14,10,0,2,0,0
2018/19,2018-08-25,Juventus,Lazio,2,0,H,1,0,H,14,8,9,3,6,2,12,13,3,2,0,0
2018/19,2018-08-25,Napoli,Milan,3,2,H,0,1,A,21,6,13,4,5,1,12,9,2,2,0,0
2018/19,2018-08-26,Cagliari,Sassuolo,2,2,D,1,0,H,12,12,7,6,7,2,14,14,4,4,0,1
2018/19,2018-08-26,Fiorentina,Chievo,6,1,H,2,0,H,19,5,15,3,2,3,14,8,1,3,0,0
2018/19,2018-08-26,Frosinone,Bologna,0,0,D,0,0,D,11,10,7,5,2,5,15,12,2,1,0,0
2018/19,2018-08-26,Genoa,Empoli,2,1,H,2,0,H,10,12,4,8,3,6,14,15,3,2,0,0
2018/19,2018-08-26,Inter,Torino,2,2,D,2,0,H,9,10,6,7,5,4,16,12,1,2,0,0
2018/19,2018-08-26,Spal,Parma,1,0,H,0,0,D,15,3,5,0,7,2,13,14,5,2,0,0
2018/19,2018-08-26,Udinese,Sampdoria,1,0,H,1,0,H,13,9,5,4,8,7,6,10,1,3,0,0
2018/19,2018-08-27,Roma,Atalanta,3,3,D,1,3,A,21,17,11,10,3,11,9,13,1,1,0,0
2018/19,2018-08-31,Milan,Roma,2,1,H,1,0,H,18,6,9,3,8,3,8,6,0,2,0,0
2018/19,2018-01-09,Bologna,Inter,0,3,A,0,0,D,7,10,1,4,3,7,7,10,1,1,0,0
2018/19,2018-01-09,Parma,Juventus,1,2,A,1,1,D,8,20,7,10,4,7,15,9,1,3,0,0
2018/19,2018-02-09,Atalanta,Cagliari,0,1,A,0,1,A,8,4,5,3,5,4,16,20,2,2,0,0
2018/19,2018-02-09,Chievo,Empoli,0,0,D,0,0,D,11,12,5,4,4,6,10,11,1,1,0,0
2018/19,2018-02-09,Fiorentina,Udinese,1,0,H,0,0,D,13,4,4,1,11,4,10,15,3,1,0,0
2018/19,2018-02-09,Lazio,Frosinone,1,0,H,0,0,D,17,7,8,5,7,7,11,8,1,2,0,0
2018/19,2018-02-09,Sampdoria,Napoli,3,0,H,2,0,H,7,12,4,6,4,5,13,19,2,4,0,0
2018/19,2018-02-09,Sassuolo,Genoa,5,3,H,4,1,H,10,11,8,8,2,10,12,20,3,3,0,0
2018/19,2018-02-09,Torino,Spal,1,0,H,0,0,D,10,8,7,3,9,10,16,16,1,2,0,0
2018/19,2018-09-15,Frosinone,Sampdoria,0,5,A,0,1,A,6,10,2,7,5,3,12,15,3,1,0,0
2018/19,2018-09-15,Inter,Parma,0,1,A,0,0,D,24,8,11,6,10,1,10,8,2,2,0,0
2018/19,2018-09-15,Napoli,Fiorentina,1,0,H,0,0,D,19,7,5,3,10,3,13,15,1,4,0,0
2018/19,2018-09-16,Cagliari,Milan,1,1,D,1,0,H,7,12,3,7,3,8,12,13,1,1,0,0
2018/19,2018-09-16,Empoli,Lazio,0,1,A,0,0,D,10,16,3,9,4,7,13,11,2,3,0,0
2018/19,2018-09-16,Genoa,Bologna,1,0,H,0,0,D,10,8,5,2,5,3,13,19,2,5,0,1
2018/19,2018-09-16,Juventus,Sassuolo,2,1,H,0,0,D,16,10,6,6,10,4,12,13,3,3,1,0
2018/19,2018-09-16,Roma,Chievo,2,2,D,2,0,H,15,10,9,5,9,2,10,15,1,1,0,0
2018/19,2018-09-16,Udinese,Torino,1,1,D,1,0,H,7,9,3,4,3,8,16,14,2,2,0,0
2018/19,2018-09-17,Spal,Atalanta,2,0,H,0,0,D,13,13,6,4,4,4,14,16,3,5,0,0
2018/19,2018-09-19,Sampdoria,Fiorentina,1,1,D,0,1,A,8,14,4,9,4,6,14,15,3,2,0,0
2018/19,2018-09-21,Sassuolo,Empoli,3,1,H,1,1,D,20,16,10,11,5,4,15,9,1,4,0,1
2018/19,2018-09-22,Fiorentina,Spal,3,0,H,2,0,H,15,5,5,2,11,1,8,11,1,2,0,0
2018/19,2018-09-22,Parma,Cagliari,2,0,H,1,0,H,14,9,8,3,4,11,17,5,2,1,0,0
2018/19,2018-09-22,Sampdoria,Inter,0,1,A,0,0,D,9,14,4,5,3,12,12,14,3,2,0,0
2018/19,2018-09-23,Bologna,Roma,2,0,H,1,0,H,7,20,2,9,1,10,8,13,2,4,0,0
2018/19,2018-09-23,Chievo,Udinese,0,2,A,0,0,D,10,9,4,7,7,3,18,10,1,1,0,0
2018/19,2018-09-23,Frosinone,Juventus,0,2,A,0,0,D,2,18,0,8,3,5,16,8,3,1,0,0
2018/19,2018-09-23,Lazio,Genoa,4,1,H,2,0,H,16,8,8,4,5,3,9,7,1,2,0,0
2018/19,2018-09-23,Milan,Atalanta,2,2,D,1,0,H,14,13,8,8,4,3,7,4,2,1,0,0
2018/19,2018-09-23,Torino,Napoli,1,3,A,0,2,A,9,13,3,8,4,6,14,17,2,3,0,0
2018/19,2018-09-25,Inter,Fiorentina,2,1,H,1,0,H,11,11,3,8,6,3,18,20,1,3,0,0
2018/19,2018-09-26,Atalanta,Torino,0,0,D,0,0,D,11,3,4,0,11,1,13,15,2,1,0,0
2018/19,2018-09-26,Cagliari,Sampdoria,0,0,D,0,0,D,10,10,2,5,7,3,16,22,1,3,0,0
2018/19,2018-09-26,Genoa,Chievo,2,0,H,1,0,H,11,8,5,2,7,4,11,17,4,4,0,0
2018/19,2018-09-26,Juventus,Bologna,2,0,H,2,0,H,15,5,9,2,3,0,10,13,2,3,0,0
2018/19,2018-09-26,Napoli,Parma,3,0,H,1,0,H,20,2,8,0,2,2,9,13,0,3,0,0
2018/19,2018-09-26,Roma,Frosinone,4,0,H,3,0,H,18,8,13,3,4,3,13,8,0,1,0,0
2018/19,2018-09-26,Udinese,Lazio,1,2,A,0,0,D,10,5,6,2,6,4,7,17,2,6,0,0
2018/19,2018-09-27,Empoli,Milan,1,1,D,0,1,A,4,16,3,11,3,10,12,9,2,2,0,0
2018/19,2018-09-27,Spal,Sassuolo,0,2,A,0,0,D,6,10,2,5,6,7,16,12,1,0,0,0
